data_hora,item,tipo,quantidade
2026-01-25 17:48:00,SKU-4,Entrada,33
2026-01-25 02:20:00,SKU-16,Saída,23
2026-01-25 15:38:00,SKU-16,Entrada,61
2026-01-25 00:34:00,SKU-25,Entrada,19
2026-01-25 00:50:00,SKU-31,Entrada,23
2026-01-25 17:15:00,SKU-11,Saída,32
2026-01-25 03:10:00,SKU-1,Entrada,21
2026-01-25 10:13:00,SKU-9,Saída,29
2026-01-25 01:45:00,SKU-11,Saída,10
2026-01-25 00:05:00,SKU-39,Saída,22
2026-01-25 13:12:00,SKU-11,Entrada,20
2026-01-25 04:26:00,SKU-17,Entrada,19
2026-01-25 22:30:00,SKU-35,Entrada,8
2026-01-25 18:37:00,SKU-23,Saída,8
2026-01-25 13:59:00,SKU-34,Saída,21
2026-01-25 00:00:00,SKU-5,Entrada,6
2026-01-25 06:10:00,SKU-23,Saída,20
2026-01-25 00:26:00,SKU-15,Saída,10
2026-01-25 02:15:00,SKU-11,Saída,6
2026-01-25 10:56:00,SKU-2,Entrada,21
2026-01-25 04:20:00,SKU-34,Entrada,7
2026-01-25 13:52:00,SKU-34,Saída,25
2026-01-25 06:42:00,SKU-30,Saída,24
2026-01-25 19:28:00,SKU-6,Entrada,19
2026-01-25 08:15:00,SKU-29,Saída,19
2026-01-25 16:02:00,SKU-13,Entrada,79
2026-01-25 04:06:00,SKU-22,Entrada,21
2026-01-25 06:29:00,SKU-26,Saída,23
2026-01-25 06:24:00,SKU-16,Entrada,5
2026-01-25 09:50:00,SKU-5,Saída,40
2026-01-25 01:51:00,SKU-19,Entrada,10
2026-01-25 07:02:00,SKU-15,Entrada,9
2026-01-25 20:06:00,SKU-3,Saída,15
2026-01-25 13:02:00,SKU-21,Entrada,22
2026-01-25 16:49:00,SKU-40,Entrada,40
2026-01-25 05:40:00,SKU-34,Saída,21
2026-01-25 14:29:00,SKU-1,Entrada,48
2026-01-25 09:33:00,SKU-21,Saída,29
2026-01-25 06:09:00,SKU-20,Entrada,14
2026-01-25 17:19:00,SKU-18,Saída,57
2026-01-25 07:32:00,SKU-30,Saída,16
2026-01-25 23:17:00,SKU-14,Saída,14
2026-01-25 12:40:00,SKU-35,Saída,15
2026-01-25 08:16:00,SKU-16,Saída,9
2026-01-25 06:42:00,SKU-13,Saída,25
2026-01-25 05:58:00,SKU-40,Entrada,21
2026-01-25 14:57:00,SKU-27,Saída,37
2026-01-25 22:52:00,SKU-21,Saída,15
2026-01-25 14:46:00,SKU-7,Entrada,32
2026-01-25 02:48:00,SKU-33,Entrada,10
2026-01-25 22:58:00,SKU-6,Entrada,8
2026-01-25 04:25:00,SKU-5,Entrada,8
2026-01-25 06:39:00,SKU-15,Saída,7
2026-01-25 02:35:00,SKU-31,Saída,23
2026-01-25 09:57:00,SKU-10,Entrada,20
2026-01-25 13:27:00,SKU-1,Saída,19
2026-01-25 03:23:00,SKU-34,Entrada,25
2026-01-25 04:25:00,SKU-6,Saída,20
2026-01-25 02:05:00,SKU-34,Entrada,16
2026-01-25 08:03:00,SKU-2,Saída,14
2026-01-25 00:49:00,SKU-22,Entrada,17
2026-01-25 12:28:00,SKU-34,Entrada,5
2026-01-25 03:04:00,SKU-36,Entrada,21
2026-01-25 14:39:00,SKU-12,Entrada,79
2026-01-25 09:05:00,SKU-29,Saída,28
2026-01-25 04:58:00,SKU-19,Saída,11
2026-01-25 04:01:00,SKU-15,Saída,5
2026-01-25 00:33:00,SKU-32,Entrada,20
2026-01-25 09:33:00,SKU-18,Entrada,33
2026-01-25 03:11:00,SKU-23,Entrada,19
2026-01-25 23:02:00,SKU-32,Saída,24
2026-01-25 04:54:00,SKU-4,Saída,9
2026-01-25 18:17:00,SKU-33,Saída,14
2026-01-25 13:15:00,SKU-38,Entrada,8
2026-01-25 20:03:00,SKU-2,Entrada,7
2026-01-25 17:55:00,SKU-13,Entrada,40
2026-01-25 07:15:00,SKU-8,Saída,17
2026-01-25 16:20:00,SKU-36,Entrada,71
2026-01-25 03:23:00,SKU-3,Entrada,20
2026-01-25 10:13:00,SKU-37,Entrada,41
2026-01-25 05:26:00,SKU-27,Saída,9
2026-01-25 11:46:00,SKU-39,Entrada,43
2026-01-25 18:05:00,SKU-4,Saída,5
2026-01-25 22:59:00,SKU-20,Saída,21
2026-01-25 03:58:00,SKU-29,Entrada,11
2026-01-25 10:38:00,SKU-13,Entrada,55
2026-01-25 14:22:00,SKU-8,Saída,70
2026-01-25 20:24:00,SKU-25,Entrada,25
2026-01-25 12:16:00,SKU-38,Entrada,22
2026-01-25 02:26:00,SKU-37,Entrada,6
2026-01-25 17:54:00,SKU-10,Saída,78
2026-01-25 14:16:00,SKU-18,Saída,68
2026-01-25 21:15:00,SKU-9,Entrada,7
2026-01-25 15:41:00,SKU-34,Entrada,41
2026-01-25 23:16:00,SKU-38,Saída,8
2026-01-25 16:20:00,SKU-20,Entrada,36
2026-01-25 00:50:00,SKU-6,Entrada,11
2026-01-25 03:16:00,SKU-29,Entrada,24
2026-01-25 23:56:00,SKU-22,Saída,14
2026-01-25 21:49:00,SKU-24,Saída,15
2026-01-25 17:12:00,SKU-19,Entrada,32
2026-01-25 01:47:00,SKU-6,Entrada,7
2026-01-25 20:11:00,SKU-19,Entrada,10
2026-01-25 01:08:00,SKU-39,Entrada,23
2026-01-25 18:14:00,SKU-26,Entrada,7
2026-01-25 15:08:00,SKU-16,Entrada,76
2026-01-25 06:30:00,SKU-4,Saída,7
2026-01-25 05:26:00,SKU-25,Entrada,25
2026-01-25 10:46:00,SKU-18,Saída,40
2026-01-25 02:18:00,SKU-28,Saída,6
2026-01-25 04:17:00,SKU-26,Saída,6
2026-01-25 06:33:00,SKU-3,Entrada,24
2026-01-25 17:22:00,SKU-7,Entrada,50
2026-01-25 20:16:00,SKU-35,Entrada,18
2026-01-25 01:28:00,SKU-13,Entrada,20
2026-01-25 19:35:00,SKU-1,Saída,6
2026-01-25 14:26:00,SKU-16,Entrada,32
2026-01-25 13:18:00,SKU-6,Saída,12
2026-01-25 13:31:00,SKU-2,Entrada,11
2026-01-25 20:06:00,SKU-26,Entrada,24
2026-01-25 19:07:00,SKU-31,Entrada,10
2026-01-25 07:34:00,SKU-36,Entrada,7
2026-01-25 04:42:00,SKU-15,Saída,9
2026-01-25 09:03:00,SKU-27,Saída,38
2026-01-25 12:23:00,SKU-15,Entrada,12
2026-01-25 15:44:00,SKU-12,Saída,79
2026-01-25 18:31:00,SKU-5,Entrada,10
2026-01-25 18:28:00,SKU-21,Entrada,18
2026-01-25 14:45:00,SKU-12,Saída,33
2026-01-25 14:08:00,SKU-11,Saída,48
2026-01-25 03:41:00,SKU-5,Entrada,5
2026-01-25 06:56:00,SKU-29,Saída,22
2026-01-25 10:44:00,SKU-10,Entrada,50
2026-01-25 22:43:00,SKU-8,Saída,9
2026-01-25 20:29:00,SKU-8,Saída,13
2026-01-25 16:37:00,SKU-29,Entrada,58
2026-01-25 06:03:00,SKU-18,Entrada,14
2026-01-25 08:29:00,SKU-32,Entrada,17
2026-01-25 07:34:00,SKU-33,Entrada,14
2026-01-25 23:35:00,SKU-28,Entrada,11
2026-01-25 12:07:00,SKU-35,Saída,20
2026-01-25 18:37:00,SKU-26,Entrada,6
2026-01-25 07:20:00,SKU-24,Saída,11
2026-01-25 02:42:00,SKU-39,Entrada,22
2026-01-25 02:59:00,SKU-14,Saída,20
2026-01-25 20:15:00,SKU-16,Entrada,8
2026-01-25 19:55:00,SKU-30,Saída,22
2026-01-25 01:17:00,SKU-19,Entrada,13
2026-01-25 18:00:00,SKU-38,Entrada,18
2026-01-25 10:26:00,SKU-2,Entrada,45
2026-01-25 10:45:00,SKU-39,Entrada,23
2026-01-25 05:50:00,SKU-31,Entrada,5
2026-01-25 11:30:00,SKU-4,Saída,43
2026-01-25 12:00:00,SKU-39,Saída,13
2026-01-25 23:59:00,SKU-39,Saída,22
2026-01-25 14:34:00,SKU-25,Entrada,62
2026-01-25 05:57:00,SKU-17,Entrada,9
2026-01-25 01:26:00,SKU-25,Saída,11
2026-01-25 23:29:00,SKU-34,Entrada,5
2026-01-25 03:34:00,SKU-37,Entrada,5
2026-01-25 15:55:00,SKU-38,Entrada,64
2026-01-25 12:50:00,SKU-4,Saída,24
2026-01-25 01:42:00,SKU-22,Saída,6
2026-01-25 17:31:00,SKU-27,Entrada,52
2026-01-25 14:27:00,SKU-10,Entrada,62
2026-01-25 11:53:00,SKU-25,Entrada,41
2026-01-25 12:22:00,SKU-8,Saída,6
2026-01-25 02:26:00,SKU-34,Entrada,22
2026-01-25 15:39:00,SKU-20,Entrada,44
2026-01-25 08:17:00,SKU-39,Entrada,5
2026-01-25 01:31:00,SKU-5,Entrada,18
2026-01-25 01:35:00,SKU-16,Saída,20
2026-01-25 00:22:00,SKU-26,Saída,6
2026-01-25 04:12:00,SKU-13,Saída,15
2026-01-25 10:28:00,SKU-32,Saída,35
2026-01-25 11:39:00,SKU-37,Entrada,50
2026-01-25 21:05:00,SKU-4,Entrada,14
2026-01-25 05:12:00,SKU-5,Entrada,11
2026-01-25 23:33:00,SKU-40,Saída,9
2026-01-25 18:58:00,SKU-11,Entrada,15
2026-01-25 00:10:00,SKU-9,Entrada,12
2026-01-25 10:38:00,SKU-5,Saída,52
2026-01-25 00:37:00,SKU-11,Entrada,17
2026-01-25 19:35:00,SKU-22,Saída,18
2026-01-25 02:13:00,SKU-26,Entrada,25
2026-01-25 07:39:00,SKU-25,Saída,6
2026-01-25 23:05:00,SKU-12,Saída,11
2026-01-25 09:04:00,SKU-28,Saída,48
2026-01-25 03:16:00,SKU-35,Entrada,14
2026-01-25 05:09:00,SKU-11,Entrada,13
2026-01-25 15:17:00,SKU-27,Saída,78
2026-01-25 08:10:00,SKU-32,Entrada,6
2026-01-25 09:33:00,SKU-23,Entrada,41
2026-01-25 14:26:00,SKU-29,Entrada,39
2026-01-25 23:27:00,SKU-7,Entrada,10
2026-01-25 06:45:00,SKU-12,Entrada,23
2026-01-25 06:58:00,SKU-30,Saída,25
2026-01-25 14:30:00,SKU-20,Entrada,67
2026-01-25 06:57:00,SKU-31,Entrada,7
2026-01-25 02:34:00,SKU-5,Entrada,8
2026-01-25 13:59:00,SKU-27,Saída,14
2026-01-25 04:39:00,SKU-37,Saída,21
2026-01-25 11:25:00,SKU-4,Entrada,36
2026-01-25 01:51:00,SKU-40,Saída,13
2026-01-25 10:32:00,SKU-32,Entrada,35
2026-01-25 17:43:00,SKU-16,Entrada,34
2026-01-25 07:19:00,SKU-1,Entrada,13
2026-01-25 14:10:00,SKU-40,Entrada,34
2026-01-25 05:13:00,SKU-40,Saída,25
2026-01-25 01:44:00,SKU-35,Saída,23
2026-01-25 06:28:00,SKU-36,Saída,21
2026-01-25 18:05:00,SKU-4,Entrada,14
2026-01-25 21:00:00,SKU-39,Saída,14
2026-01-25 13:38:00,SKU-7,Saída,16
2026-01-25 07:56:00,SKU-23,Entrada,18
2026-01-25 02:48:00,SKU-3,Saída,14
2026-01-25 16:39:00,SKU-28,Entrada,67
2026-01-25 23:00:00,SKU-24,Entrada,16
2026-01-25 09:06:00,SKU-10,Saída,28
2026-01-25 19:25:00,SKU-22,Saída,25
2026-01-25 19:15:00,SKU-22,Entrada,8
2026-01-25 20:34:00,SKU-20,Saída,7
2026-01-25 11:17:00,SKU-40,Saída,53
2026-01-25 22:15:00,SKU-3,Entrada,13
2026-01-25 10:11:00,SKU-20,Saída,20
2026-01-25 04:30:00,SKU-30,Saída,16
2026-01-25 23:19:00,SKU-16,Entrada,5
2026-01-25 00:55:00,SKU-30,Saída,17
2026-01-25 07:14:00,SKU-20,Saída,9
2026-01-25 15:42:00,SKU-29,Saída,53
2026-01-25 06:00:00,SKU-17,Saída,20
2026-01-25 07:33:00,SKU-1,Entrada,19
2026-01-25 06:56:00,SKU-38,Saída,20
2026-01-25 09:29:00,SKU-22,Saída,57
2026-01-25 16:37:00,SKU-14,Entrada,56
2026-01-25 15:06:00,SKU-25,Saída,80
2026-01-25 10:52:00,SKU-4,Saída,58
2026-01-25 01:17:00,SKU-26,Saída,12
2026-01-25 12:41:00,SKU-33,Entrada,25
2026-01-25 22:56:00,SKU-40,Saída,16
2026-01-25 08:54:00,SKU-9,Saída,6
2026-01-25 10:17:00,SKU-20,Entrada,25
2026-01-25 05:09:00,SKU-27,Saída,6
2026-01-25 02:11:00,SKU-29,Entrada,5
2026-01-25 10:15:00,SKU-11,Saída,24
2026-01-25 18:29:00,SKU-35,Saída,15
2026-01-25 06:43:00,SKU-17,Saída,21
2026-01-25 02:09:00,SKU-35,Entrada,17
2026-01-25 22:12:00,SKU-8,Saída,15
2026-01-25 06:12:00,SKU-20,Saída,19
2026-01-25 12:09:00,SKU-13,Saída,19
2026-01-25 10:40:00,SKU-4,Entrada,46
2026-01-25 17:53:00,SKU-4,Entrada,56
2026-01-25 10:10:00,SKU-2,Entrada,48
2026-01-25 02:03:00,SKU-36,Entrada,9
2026-01-25 16:24:00,SKU-28,Saída,52
2026-01-25 09:05:00,SKU-27,Saída,41
2026-01-25 23:41:00,SKU-16,Entrada,24
2026-01-25 14:06:00,SKU-27,Saída,45
2026-01-25 10:13:00,SKU-11,Saída,28
2026-01-25 16:45:00,SKU-3,Saída,33
2026-01-25 01:21:00,SKU-10,Entrada,7
2026-01-25 23:18:00,SKU-22,Entrada,6
2026-01-25 13:03:00,SKU-9,Entrada,7
2026-01-25 16:47:00,SKU-1,Saída,61
2026-01-25 10:45:00,SKU-19,Entrada,49
2026-01-25 18:13:00,SKU-25,Entrada,20
2026-01-25 06:53:00,SKU-33,Entrada,11
2026-01-25 06:36:00,SKU-10,Saída,9
2026-01-25 18:01:00,SKU-35,Entrada,25
2026-01-25 14:26:00,SKU-17,Saída,75
2026-01-26 07:18:00,SKU-8,Entrada,10
2026-01-26 22:15:00,SKU-10,Saída,12
2026-01-26 03:22:00,SKU-3,Entrada,22
2026-01-26 11:26:00,SKU-2,Entrada,52
2026-01-26 02:05:00,SKU-1,Saída,24
2026-01-26 00:28:00,SKU-12,Entrada,14
2026-01-26 15:43:00,SKU-25,Saída,68
2026-01-26 12:49:00,SKU-7,Saída,25
2026-01-26 03:56:00,SKU-13,Saída,17
2026-01-26 08:56:00,SKU-12,Entrada,9
2026-01-26 16:01:00,SKU-16,Saída,38
2026-01-26 23:50:00,SKU-38,Saída,23
2026-01-26 06:39:00,SKU-31,Entrada,10
2026-01-26 15:01:00,SKU-29,Entrada,62
2026-01-26 01:22:00,SKU-16,Saída,19
2026-01-26 11:41:00,SKU-32,Entrada,49
2026-01-26 03:52:00,SKU-35,Entrada,24
2026-01-26 02:08:00,SKU-12,Saída,16
2026-01-26 16:00:00,SKU-12,Saída,63
2026-01-26 15:43:00,SKU-11,Saída,49
2026-01-26 16:46:00,SKU-19,Entrada,37
2026-01-26 10:47:00,SKU-19,Entrada,35
2026-01-26 22:50:00,SKU-21,Saída,17
2026-01-26 14:06:00,SKU-32,Entrada,44
2026-01-26 00:03:00,SKU-6,Entrada,5
2026-01-26 12:15:00,SKU-35,Saída,8
2026-01-26 02:48:00,SKU-31,Entrada,14
2026-01-26 19:13:00,SKU-30,Saída,25
2026-01-26 03:45:00,SKU-19,Saída,13
2026-01-26 14:24:00,SKU-27,Entrada,54
2026-01-26 20:04:00,SKU-16,Entrada,23
2026-01-26 08:30:00,SKU-20,Saída,11
2026-01-26 10:43:00,SKU-26,Saída,24
2026-01-26 10:28:00,SKU-27,Saída,24
2026-01-26 04:17:00,SKU-28,Saída,13
2026-01-26 18:31:00,SKU-18,Saída,19
2026-01-26 04:14:00,SKU-32,Entrada,11
2026-01-26 06:17:00,SKU-10,Entrada,23
2026-01-26 12:02:00,SKU-40,Entrada,13
2026-01-26 01:43:00,SKU-9,Saída,23
2026-01-26 20:14:00,SKU-8,Entrada,9
2026-01-26 00:27:00,SKU-8,Saída,17
2026-01-26 15:23:00,SKU-34,Saída,37
2026-01-26 19:55:00,SKU-25,Entrada,25
2026-01-26 18:33:00,SKU-26,Saída,25
2026-01-26 05:45:00,SKU-9,Entrada,24
2026-01-26 07:42:00,SKU-12,Entrada,24
2026-01-26 05:14:00,SKU-32,Entrada,13
2026-01-26 17:35:00,SKU-31,Saída,64
2026-01-26 16:16:00,SKU-33,Entrada,73
2026-01-26 07:56:00,SKU-18,Entrada,5
2026-01-26 19:38:00,SKU-15,Entrada,13
2026-01-26 11:57:00,SKU-3,Saída,60
2026-01-26 15:08:00,SKU-33,Entrada,49
2026-01-26 22:55:00,SKU-33,Entrada,6
2026-01-26 21:24:00,SKU-5,Saída,13
2026-01-26 09:24:00,SKU-29,Saída,20
2026-01-26 15:29:00,SKU-14,Saída,57
2026-01-26 01:12:00,SKU-6,Entrada,24
2026-01-26 17:35:00,SKU-26,Entrada,53
2026-01-26 20:59:00,SKU-8,Saída,17
2026-01-26 07:36:00,SKU-2,Entrada,13
2026-01-26 13:06:00,SKU-1,Saída,8
2026-01-26 23:40:00,SKU-16,Saída,11
2026-01-26 17:30:00,SKU-26,Entrada,30
2026-01-26 22:55:00,SKU-29,Entrada,17
2026-01-26 23:41:00,SKU-8,Entrada,25
2026-01-26 03:18:00,SKU-2,Saída,16
2026-01-26 18:39:00,SKU-23,Saída,23
2026-01-26 21:56:00,SKU-30,Saída,6
2026-01-26 07:06:00,SKU-8,Saída,24
2026-01-26 12:27:00,SKU-37,Entrada,25
2026-01-26 17:38:00,SKU-26,Entrada,43
2026-01-26 15:30:00,SKU-22,Entrada,57
2026-01-26 11:11:00,SKU-38,Entrada,36
2026-01-26 06:02:00,SKU-9,Entrada,14
2026-01-26 12:11:00,SKU-33,Entrada,7
2026-01-26 07:22:00,SKU-22,Entrada,11
2026-01-26 02:28:00,SKU-11,Saída,7
2026-01-26 02:33:00,SKU-38,Entrada,9
2026-01-26 18:25:00,SKU-16,Saída,17
2026-01-26 08:39:00,SKU-25,Entrada,12
2026-01-26 20:07:00,SKU-5,Entrada,6
2026-01-26 03:22:00,SKU-32,Saída,10
2026-01-26 02:17:00,SKU-18,Entrada,6
2026-01-26 20:56:00,SKU-24,Saída,6
2026-01-26 02:55:00,SKU-1,Entrada,8
2026-01-26 21:57:00,SKU-2,Saída,13
2026-01-26 20:52:00,SKU-10,Saída,9
2026-01-26 20:02:00,SKU-24,Entrada,11
2026-01-26 17:46:00,SKU-4,Saída,48
2026-01-26 19:04:00,SKU-27,Saída,22
2026-01-26 09:32:00,SKU-4,Entrada,56
2026-01-26 17:30:00,SKU-26,Entrada,45
2026-01-26 23:01:00,SKU-21,Entrada,16
2026-01-26 15:27:00,SKU-38,Saída,68
2026-01-26 14:08:00,SKU-34,Saída,39
2026-01-26 12:45:00,SKU-19,Saída,14
2026-01-26 13:36:00,SKU-9,Entrada,21
2026-01-26 18:31:00,SKU-17,Entrada,24
2026-01-26 04:05:00,SKU-19,Entrada,17
2026-01-26 01:15:00,SKU-40,Entrada,14
2026-01-26 18:41:00,SKU-6,Entrada,13
2026-01-26 10:35:00,SKU-25,Saída,35
2026-01-26 03:35:00,SKU-31,Entrada,11
2026-01-26 04:44:00,SKU-13,Saída,5
2026-01-26 03:45:00,SKU-16,Saída,22
2026-01-26 17:00:00,SKU-13,Entrada,47
2026-01-26 09:10:00,SKU-29,Entrada,40
2026-01-26 03:19:00,SKU-23,Entrada,24
2026-01-26 12:31:00,SKU-37,Entrada,5
2026-01-26 10:35:00,SKU-24,Saída,27
2026-01-26 07:51:00,SKU-9,Saída,10
2026-01-26 15:22:00,SKU-20,Entrada,53
2026-01-26 11:54:00,SKU-5,Entrada,20
2026-01-26 19:51:00,SKU-37,Saída,19
2026-01-26 07:15:00,SKU-37,Entrada,15
2026-01-26 11:19:00,SKU-10,Entrada,23
2026-01-26 23:23:00,SKU-21,Saída,13
2026-01-26 14:38:00,SKU-17,Entrada,64
2026-01-26 04:55:00,SKU-22,Entrada,5
2026-01-26 07:14:00,SKU-16,Entrada,14
2026-01-26 13:22:00,SKU-32,Entrada,21
2026-01-26 04:40:00,SKU-7,Entrada,12
2026-01-26 21:15:00,SKU-34,Entrada,19
2026-01-26 12:11:00,SKU-33,Saída,16
2026-01-26 05:53:00,SKU-4,Entrada,7
2026-01-26 15:40:00,SKU-10,Entrada,45
2026-01-26 19:27:00,SKU-18,Saída,16
2026-01-26 22:26:00,SKU-9,Saída,12
2026-01-26 08:19:00,SKU-34,Entrada,24
2026-01-26 08:37:00,SKU-22,Saída,7
2026-01-26 21:02:00,SKU-39,Saída,11
2026-01-26 00:43:00,SKU-14,Entrada,19
2026-01-26 23:09:00,SKU-17,Entrada,5
2026-01-26 04:49:00,SKU-23,Saída,9
2026-01-26 00:40:00,SKU-6,Entrada,21
2026-01-26 08:44:00,SKU-11,Saída,21
2026-01-26 14:27:00,SKU-38,Entrada,72
2026-01-26 07:29:00,SKU-20,Entrada,5
2026-01-26 00:25:00,SKU-26,Entrada,19
2026-01-26 02:07:00,SKU-9,Saída,6
2026-01-26 12:39:00,SKU-16,Saída,18
2026-01-26 01:34:00,SKU-35,Saída,11
2026-01-26 06:18:00,SKU-22,Entrada,12
2026-01-26 11:41:00,SKU-37,Saída,53
2026-01-26 10:21:00,SKU-30,Saída,30
2026-01-26 11:31:00,SKU-29,Entrada,58
2026-01-26 03:59:00,SKU-21,Saída,9
2026-01-26 02:32:00,SKU-15,Entrada,19
2026-01-26 17:01:00,SKU-25,Saída,38
2026-01-26 22:57:00,SKU-21,Entrada,23
2026-01-26 12:55:00,SKU-1,Saída,25
2026-01-26 11:27:00,SKU-40,Saída,54
2026-01-26 09:18:00,SKU-32,Saída,58
2026-01-26 03:25:00,SKU-25,Saída,11
2026-01-26 21:29:00,SKU-28,Saída,22
2026-01-26 18:55:00,SKU-15,Entrada,21
2026-01-26 14:19:00,SKU-2,Saída,62
2026-01-26 19:44:00,SKU-30,Entrada,6
2026-01-26 21:09:00,SKU-12,Saída,17
2026-01-26 11:28:00,SKU-35,Entrada,34
2026-01-26 20:06:00,SKU-5,Entrada,9
2026-01-26 09:21:00,SKU-32,Saída,48
2026-01-26 02:00:00,SKU-24,Entrada,14
2026-01-26 22:12:00,SKU-12,Entrada,17
2026-01-26 04:37:00,SKU-34,Saída,6
2026-01-26 15:04:00,SKU-18,Saída,44
2026-01-26 04:55:00,SKU-4,Entrada,16
2026-01-26 01:17:00,SKU-40,Saída,8
2026-01-26 23:30:00,SKU-22,Saída,11
2026-01-26 14:20:00,SKU-33,Entrada,62
2026-01-26 16:42:00,SKU-13,Entrada,68
2026-01-26 08:05:00,SKU-35,Entrada,12
2026-01-26 14:42:00,SKU-8,Entrada,49
2026-01-26 01:32:00,SKU-16,Saída,7
2026-01-26 15:07:00,SKU-25,Entrada,77
2026-01-26 04:50:00,SKU-2,Saída,22
2026-01-26 13:44:00,SKU-27,Entrada,23
2026-01-26 22:33:00,SKU-37,Entrada,11
2026-01-26 09:46:00,SKU-25,Entrada,26
2026-01-26 23:45:00,SKU-31,Saída,18
2026-01-26 18:19:00,SKU-9,Saída,19
2026-01-26 08:03:00,SKU-21,Entrada,22
2026-01-26 15:23:00,SKU-13,Saída,66
2026-01-26 17:58:00,SKU-29,Entrada,41
2026-01-26 14:00:00,SKU-18,Entrada,53
2026-01-26 06:31:00,SKU-11,Entrada,8
2026-01-26 20:43:00,SKU-14,Entrada,13
2026-01-26 00:28:00,SKU-33,Entrada,11
2026-01-26 02:19:00,SKU-35,Entrada,7
2026-01-26 15:44:00,SKU-24,Entrada,39
2026-01-26 23:15:00,SKU-29,Entrada,25
2026-01-26 08:43:00,SKU-1,Entrada,7
2026-01-26 00:59:00,SKU-25,Entrada,11
2026-01-26 06:59:00,SKU-36,Saída,6
2026-01-26 07:52:00,SKU-21,Saída,12
2026-01-26 03:23:00,SKU-10,Entrada,16
2026-01-26 07:04:00,SKU-8,Entrada,13
2026-01-26 20:19:00,SKU-10,Entrada,7
2026-01-26 14:29:00,SKU-9,Saída,54
2026-01-26 06:46:00,SKU-20,Saída,11
2026-01-26 10:51:00,SKU-38,Saída,41
2026-01-26 04:07:00,SKU-20,Entrada,18
2026-01-26 13:37:00,SKU-8,Entrada,25
2026-01-26 01:00:00,SKU-32,Entrada,20
2026-01-26 13:40:00,SKU-1,Saída,18
2026-01-26 11:23:00,SKU-27,Saída,22
2026-01-26 08:59:00,SKU-7,Saída,19
2026-01-26 08:42:00,SKU-40,Entrada,14
2026-01-26 20:20:00,SKU-3,Saída,23
2026-01-26 05:29:00,SKU-12,Entrada,17
2026-01-26 17:17:00,SKU-40,Saída,35
2026-01-26 03:56:00,SKU-29,Saída,21
2026-01-26 17:02:00,SKU-12,Entrada,42
2026-01-26 18:57:00,SKU-36,Entrada,8
2026-01-26 01:36:00,SKU-37,Entrada,6
2026-01-26 17:18:00,SKU-8,Saída,37
2026-01-26 10:49:00,SKU-9,Saída,56
2026-01-26 21:50:00,SKU-6,Saída,12
2026-01-26 23:18:00,SKU-30,Entrada,23
2026-01-26 20:46:00,SKU-36,Entrada,24
2026-01-26 09:38:00,SKU-27,Entrada,40
2026-01-26 03:12:00,SKU-6,Saída,8
2026-01-26 16:02:00,SKU-6,Entrada,65
2026-01-26 03:01:00,SKU-20,Saída,15
2026-01-26 22:46:00,SKU-30,Entrada,11
2026-01-26 21:18:00,SKU-15,Entrada,21
2026-01-26 02:43:00,SKU-23,Saída,9
2026-01-26 20:03:00,SKU-12,Saída,10
2026-01-26 08:04:00,SKU-11,Entrada,6
2026-01-26 01:14:00,SKU-17,Entrada,15
2026-01-26 13:34:00,SKU-33,Entrada,10
2026-01-26 11:40:00,SKU-3,Saída,50
2026-01-26 16:24:00,SKU-23,Saída,66
2026-01-26 20:17:00,SKU-9,Entrada,19
2026-01-26 04:06:00,SKU-35,Saída,5
2026-01-26 08:06:00,SKU-20,Entrada,24
2026-01-26 12:41:00,SKU-33,Saída,24
2026-01-26 06:36:00,SKU-37,Entrada,7
2026-01-26 08:43:00,SKU-22,Entrada,8
2026-01-26 17:15:00,SKU-37,Saída,38
2026-01-26 21:45:00,SKU-11,Saída,6
2026-01-26 04:27:00,SKU-26,Saída,12
2026-01-26 17:57:00,SKU-26,Saída,36
2026-01-26 04:08:00,SKU-4,Entrada,20
2026-01-26 11:50:00,SKU-39,Entrada,38
2026-01-26 14:01:00,SKU-24,Saída,77
2026-01-26 02:09:00,SKU-3,Entrada,16
2026-01-26 22:37:00,SKU-23,Saída,6
2026-01-26 22:32:00,SKU-22,Entrada,11
2026-01-26 11:38:00,SKU-6,Saída,28
2026-01-26 21:41:00,SKU-16,Entrada,11
2026-01-26 05:39:00,SKU-3,Saída,24
2026-01-26 04:07:00,SKU-33,Entrada,5
2026-01-26 22:28:00,SKU-38,Saída,14
2026-01-26 00:45:00,SKU-2,Entrada,15
2026-01-26 13:34:00,SKU-24,Saída,14
2026-01-26 14:15:00,SKU-26,Entrada,31
2026-01-26 05:07:00,SKU-14,Saída,13
2026-01-26 14:37:00,SKU-11,Entrada,43
2026-01-26 15:46:00,SKU-13,Saída,48
2026-01-26 02:08:00,SKU-26,Saída,25
2026-01-26 18:18:00,SKU-21,Entrada,9
2026-01-26 22:48:00,SKU-7,Entrada,21
2026-01-26 02:42:00,SKU-25,Entrada,12
2026-01-26 16:38:00,SKU-34,Saída,40
2026-01-26 08:11:00,SKU-23,Entrada,14
2026-01-26 19:45:00,SKU-13,Entrada,8
2026-01-26 03:21:00,SKU-33,Saída,18
2026-01-26 11:39:00,SKU-37,Saída,26
2026-01-26 01:21:00,SKU-18,Saída,9
2026-01-26 12:14:00,SKU-18,Saída,23
2026-01-26 22:01:00,SKU-39,Entrada,22
2026-01-26 13:12:00,SKU-38,Saída,6
2026-01-26 11:29:00,SKU-22,Saída,31
